time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
2864053068,527246208,283320192,243870696,188840,0,4,append.jl,1,2,1.12.0-DEV.153
2849196803,521315146,278675895,242581531,189840,0,4,append.jl,1,2,1.12.0-DEV.153
2862795079,528965730,285704477,243200932,181440,0,4,append.jl,1,2,1.12.0-DEV.153
2850253663,521955058,280108175,241790483,179961,0,4,append.jl,1,2,1.12.0-DEV.153
2845169354,524300986,283218624,241024762,195761,0,4,append.jl,1,2,1.12.0-DEV.153
2860172674,529582882,286761958,242764884,191961,0,4,append.jl,1,2,1.12.0-DEV.153
2858255137,519918050,278986813,240871797,187040,0,4,append.jl,1,2,1.12.0-DEV.153
2838341216,523806616,283832345,239921151,201563,0,4,append.jl,1,2,1.12.0-DEV.153
2852810335,529809919,287819001,241932918,188200,0,4,append.jl,1,2,1.12.0-DEV.153
2856855418,526248062,281989777,244201565,187200,0,4,append.jl,1,2,1.12.0-DEV.153
2851733271,529468990,285351705,244058365,186601,0,4,append.jl,1,2,1.12.0-DEV.153
2843821433,520946601,282200135,238690986,181680,0,4,append.jl,1,2,1.12.0-DEV.153
2847135954,520353599,278144320,242148479,185600,0,4,append.jl,1,2,1.12.0-DEV.153
2828923402,522193802,280127248,242009914,192922,0,4,append.jl,1,2,1.12.0-DEV.153
2833041246,521291155,282179251,239053064,181121,0,4,append.jl,1,2,1.12.0-DEV.153
2856119076,528232138,285502622,242670676,189882,0,4,append.jl,1,2,1.12.0-DEV.153
2841254135,521630673,282717133,238853700,196641,0,4,append.jl,1,2,1.12.0-DEV.153
2861097554,532224990,288761632,243404318,193521,0,4,append.jl,1,2,1.12.0-DEV.153
2855253765,526146607,283364135,242723072,177841,0,4,append.jl,1,2,1.12.0-DEV.153
2848639974,526573725,283052408,243465197,179040,0,4,append.jl,1,2,1.12.0-DEV.153
2871573164,533647870,286655662,246939168,191922,0,4,append.jl,1,2,1.12.0-DEV.153
2838661042,522362350,280000239,242299951,182561,0,4,append.jl,1,2,1.12.0-DEV.153
2850294233,528345888,284027214,244259914,191881,0,4,append.jl,1,2,1.12.0-DEV.153
2857716891,528993767,285914659,243022308,177001,0,4,append.jl,1,2,1.12.0-DEV.153
2603258854,389334492,183618786,205655426,182040,0,4,append.jl,1,4,1.12.0-DEV.153
2763175153,523215383,220905153,302239550,191283,0,6,append.jl,1,4,1.12.0-DEV.153
2749336218,512167064,213227249,298868375,209560,0,6,append.jl,1,4,1.12.0-DEV.153
2573402771,359692349,148118146,211523403,186760,0,4,append.jl,1,4,1.12.0-DEV.153
2594461596,370652422,149326031,221277791,195520,0,4,append.jl,1,4,1.12.0-DEV.153
2559525391,358632983,146659897,211922524,210840,0,4,append.jl,1,4,1.12.0-DEV.153
2781554580,530548804,220655871,309821693,203600,0,6,append.jl,1,4,1.12.0-DEV.153
2532948208,363881037,149572070,214255087,193482,0,4,append.jl,1,4,1.12.0-DEV.153
2730789754,513631866,213268282,300293984,205480,0,6,append.jl,1,4,1.12.0-DEV.153
2737343010,516125589,215235531,300821098,197480,0,6,append.jl,1,4,1.12.0-DEV.153
2522725995,358395620,144884492,213455128,208160,0,4,append.jl,1,4,1.12.0-DEV.153
2556936306,365504159,151698638,213753681,192760,0,4,append.jl,1,4,1.12.0-DEV.153
2532173176,362339068,148531665,213757603,203920,0,4,append.jl,1,4,1.12.0-DEV.153
2719465525,519236160,218887701,300279139,192601,0,6,append.jl,1,4,1.12.0-DEV.153
2726251021,529652514,220389584,309193209,197040,0,6,append.jl,1,4,1.12.0-DEV.153
2692207941,518832554,220454425,298310169,206041,0,6,append.jl,1,4,1.12.0-DEV.153
2513087970,358752895,148934141,209767954,198480,0,4,append.jl,1,4,1.12.0-DEV.153
2556848193,397712185,185194787,212459038,209881,0,4,append.jl,1,4,1.12.0-DEV.153
2464010635,359448334,150776429,208618665,217480,0,4,append.jl,1,4,1.12.0-DEV.153
2976033157,514409055,223321194,291021141,211841,0,6,append.jl,1,4,1.12.0-DEV.153
2723079538,505618343,211247994,294319069,194762,0,6,append.jl,1,4,1.12.0-DEV.153
2703421987,500041802,209165825,290822617,213241,0,6,append.jl,1,4,1.12.0-DEV.153
2697363082,497930235,207381257,290497738,188561,0,6,append.jl,1,4,1.12.0-DEV.153
2696307834,500086562,209728902,290307979,194320,0,6,append.jl,1,4,1.12.0-DEV.153
2696218629,500954642,209500222,291409500,195282,0,6,append.jl,1,4,1.12.0-DEV.153
2666576084,470130699,158545215,311520484,249362,0,6,append.jl,1,8,1.12.0-DEV.153
2673729305,465415004,156691286,308659398,247241,0,6,append.jl,1,8,1.12.0-DEV.153
2654726516,453618085,147887096,305670509,227761,0,6,append.jl,1,8,1.12.0-DEV.153
2691862757,464466999,151177909,313217489,247640,0,6,append.jl,1,8,1.12.0-DEV.153
2699682698,464265514,160462056,303738058,250400,0,6,append.jl,1,8,1.12.0-DEV.153
2733148966,475622473,156368001,319179872,248881,0,6,append.jl,1,8,1.12.0-DEV.153
2697111281,465043321,151699309,313273092,236840,0,6,append.jl,1,8,1.12.0-DEV.153
2707364031,460222619,155641840,304498979,235481,0,6,append.jl,1,8,1.12.0-DEV.153
2721931515,469208614,154693640,314442254,241002,0,6,append.jl,1,8,1.12.0-DEV.153
2686842834,447537258,147248214,300222203,243482,0,6,append.jl,1,8,1.12.0-DEV.153
2664162674,463596310,153490511,310042959,242321,0,6,append.jl,1,8,1.12.0-DEV.153
2657202368,460107419,151537187,308508151,238122,0,6,append.jl,1,8,1.12.0-DEV.153
2659104770,454888442,153186753,301643609,249080,0,6,append.jl,1,8,1.12.0-DEV.153
2649659935,462809384,156837287,305916857,241521,0,6,append.jl,1,8,1.12.0-DEV.153
2689443705,466641281,160567057,306002784,284120,0,6,append.jl,1,8,1.12.0-DEV.153
2633218994,454491840,151094226,303345054,213681,0,6,append.jl,1,8,1.12.0-DEV.153
2627102009,451439312,147896258,303487614,213040,0,6,append.jl,1,8,1.12.0-DEV.153
2646218190,457774088,148933776,308784231,240003,0,6,append.jl,1,8,1.12.0-DEV.153
2627364764,451036422,147277130,303703612,239322,0,6,append.jl,1,8,1.12.0-DEV.153
2590024437,434635251,157960886,276619005,224960,0,6,append.jl,1,8,1.12.0-DEV.153
2647282665,458031488,157849529,300127679,266400,0,6,append.jl,1,8,1.12.0-DEV.153
2627939637,452326507,147567411,304705256,238722,0,6,append.jl,1,8,1.12.0-DEV.153
2621327292,454774352,149458419,305260333,229321,0,6,append.jl,1,8,1.12.0-DEV.153
2607754644,414825942,125956939,288820083,234120,0,5,append.jl,1,8,1.12.0-DEV.153
2634858932,446876887,149670297,297154110,245520,0,6,append.jl,1,8,1.12.0-DEV.153
2583729239,423584089,114286742,309230227,258800,0,6,append.jl,1,16,1.12.0-DEV.153
2592691105,426753344,117771673,308919631,270482,0,6,append.jl,1,16,1.12.0-DEV.153
2583263032,435491167,122636326,312792241,253041,0,6,append.jl,1,16,1.12.0-DEV.153
2592242019,434912204,124923294,309927870,241720,0,6,append.jl,1,16,1.12.0-DEV.153
2585793195,423100045,114808823,308230222,240922,0,6,append.jl,1,16,1.12.0-DEV.153
2584119947,426682738,116490467,310127871,250841,0,6,append.jl,1,16,1.12.0-DEV.153
2605449895,437168731,122123605,314983246,242481,0,6,append.jl,1,16,1.12.0-DEV.153
2599374713,433607962,121119162,312428040,265800,0,6,append.jl,1,16,1.12.0-DEV.153
2587415470,425221611,115147742,310006948,245322,0,6,append.jl,1,16,1.12.0-DEV.153
2591362241,427821782,118152632,309600630,249760,0,6,append.jl,1,16,1.12.0-DEV.153
2595012051,428323697,116507544,311753873,255841,0,6,append.jl,1,16,1.12.0-DEV.153
2605782844,434599842,123156210,311380472,248480,0,6,append.jl,1,16,1.12.0-DEV.153
2592959399,431686675,119651238,311970276,240640,0,6,append.jl,1,16,1.12.0-DEV.153
2595179525,430439830,117535313,312841677,244400,0,6,append.jl,1,16,1.12.0-DEV.153
2569612797,426510292,116530667,309915585,226961,0,6,append.jl,1,16,1.12.0-DEV.153
2595907803,426561255,116220066,310280029,271480,0,6,append.jl,1,16,1.12.0-DEV.153
2607157358,435623881,121229800,314331161,260880,0,6,append.jl,1,16,1.12.0-DEV.153
2600049092,430446465,116686748,313699437,253601,0,6,append.jl,1,16,1.12.0-DEV.153
2606384631,433676075,118173108,315434127,256961,0,6,append.jl,1,16,1.12.0-DEV.153
2572025841,419720220,114212566,305439974,251200,0,6,append.jl,1,16,1.12.0-DEV.153
2596293497,432120414,125256349,306800903,251841,0,6,append.jl,1,16,1.12.0-DEV.153
2591465569,428576615,119866780,308645355,238721,0,6,append.jl,1,16,1.12.0-DEV.153
2606181524,429978825,117239138,312674447,243760,0,6,append.jl,1,16,1.12.0-DEV.153
2578545105,420810570,114932893,305812756,263841,0,6,append.jl,1,16,1.12.0-DEV.153
2607495410,434113326,120236906,313813700,254722,0,6,append.jl,1,16,1.12.0-DEV.153
3785635698,2863344551,2664943546,198378525,14720,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3789985013,2864591122,2666418433,198150209,14840,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3881446206,2867747139,2669670128,198056451,15200,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3788342377,2864140578,2665950883,198167175,15960,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3786739394,2863034461,2665028844,197983577,16040,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3786443493,2862153625,2664019603,198112542,16200,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3793342568,2865502597,2666977771,198501426,15600,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3845127029,2907743340,2705430423,202289997,16400,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3824391323,2882110607,2682412333,199677554,18080,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3900729043,2884292655,2684980059,199290676,14120,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3895532448,2878843166,2679950648,198871078,14520,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3798501190,2872941631,2674173311,198748240,14481,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3813436959,2882997737,2682930891,200046446,19920,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3898475381,2880778172,2681711287,199046285,16000,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3813455665,2877936125,2678868795,199046250,15720,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3810397909,2875951517,2677097265,198831012,15920,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3895378169,2876785478,2677879142,198884416,15840,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3826383607,2884216774,2683678432,200517022,14440,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3934660087,2895355957,2693905610,201426907,16161,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3827236946,2890446542,2689826316,200597426,15600,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3806113819,2875945019,2676916873,199007546,15320,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3809071592,2876359176,2676760386,199576350,14560,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3801748777,2873728841,2674548410,199157071,15280,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3816146697,2879673049,2680537177,199115872,15360,0,2,many_refs.jl,1,1,1.12.0-DEV.153
3820265510,2882587249,2682879733,199686356,17080,0,2,many_refs.jl,1,1,1.12.0-DEV.153
2419679316,1495696520,1377239932,118435268,16880,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2424857952,1501294308,1382361639,118909909,16840,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2438831251,1508505262,1390624234,117859988,18400,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2413668167,1494409558,1376393769,117995029,18480,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2418609640,1495853174,1378801427,117029387,15800,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2524148338,1512693430,1373800904,138871486,16400,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2441399461,1511824521,1374821120,136981321,17201,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2434610223,1515745224,1372710724,143011300,17560,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2525018322,1512261707,1373962899,138270888,16720,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2434583662,1516754572,1374814432,141917940,15640,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2438575492,1513430454,1375974887,137432927,16960,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2494389900,1491272407,1373271850,117979757,17560,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2523227396,1511637552,1373587420,138027492,22440,0,2,many_refs.jl,1,2,1.12.0-DEV.153
2415944284,1489846303,1371688744,118135519,16841,0,1,many_refs.jl,1,2,1.12.0-DEV.153
2496319720,1487251068,1371597835,115632153,17920,0,1,many_refs.jl,1,2,1.12.0-DEV.153
