time,gc_time,mark_time,sweep_time,time_to_safepoint,ncollections,nfull_sweeps,file,threads,gcthreads,version
17276446804,8965770192,5696770555,3268873016,506987759,0,4,objarray.jl,16,8,1.12.0-DEV.153
17065277077,8699090466,6422571880,2276399210,499340718,0,5,objarray.jl,16,8,1.12.0-DEV.153
15657696811,7077469090,5189607565,1887741493,734424234,0,5,objarray.jl,16,8,1.12.0-DEV.153
15817985566,7816489969,5785013840,2031273634,598957067,0,5,objarray.jl,16,8,1.12.0-DEV.153
16092041967,7995326186,5936615704,2058596456,553586192,0,5,objarray.jl,16,8,1.12.0-DEV.153
16010314185,7793568166,5857440204,1936006830,640795730,0,4,objarray.jl,16,8,1.12.0-DEV.153
15991459796,8436175998,5799647088,2636408294,437125926,0,4,objarray.jl,16,8,1.12.0-DEV.153
15379232581,6916812054,5099530742,1817173243,498728337,0,4,objarray.jl,16,8,1.12.0-DEV.153
15878193934,7748640421,5750589602,1997922198,561488757,0,5,objarray.jl,16,8,1.12.0-DEV.153
15771595957,8456890394,6076637691,2380123528,624818255,0,4,objarray.jl,16,8,1.12.0-DEV.153
17721250335,9149070947,5854913619,3294036931,578474030,0,4,objarray.jl,16,8,1.12.0-DEV.153
15766457299,7394749695,5448414267,1946184836,572599211,0,5,objarray.jl,16,8,1.12.0-DEV.153
17396552358,9014450462,5788834800,3225485184,525204919,0,4,objarray.jl,16,8,1.12.0-DEV.153
15832698089,7701518768,5648559200,2052840833,481622941,0,5,objarray.jl,16,8,1.12.0-DEV.153
16371552812,8758850310,5623728758,3134996220,211241366,0,4,objarray.jl,16,8,1.12.0-DEV.153
16359004788,8737364885,6043062717,2694174310,469169960,0,4,objarray.jl,16,8,1.12.0-DEV.153
16087721064,8147714772,5961903215,2185608927,578331699,0,5,objarray.jl,16,8,1.12.0-DEV.153
16093452491,7946176099,5914611025,2031427998,639256930,0,5,objarray.jl,16,8,1.12.0-DEV.153
16254155966,8369341912,6248644884,2120573953,628610125,0,5,objarray.jl,16,8,1.12.0-DEV.153
17112662782,9077676455,5870476539,3207072402,213488330,0,4,objarray.jl,16,8,1.12.0-DEV.153
15590777805,7372207048,5460916182,1911195733,485343793,0,4,objarray.jl,16,8,1.12.0-DEV.153
14313471660,5905118372,4175238275,1729752711,654659780,0,5,objarray.jl,16,16,1.12.0-DEV.153
14746219633,7140600932,4684614219,2455846125,390315914,0,4,objarray.jl,16,16,1.12.0-DEV.153
14248175632,6062792758,4328597317,1734074530,531927495,0,5,objarray.jl,16,16,1.12.0-DEV.153
14728283917,7510674458,4972129183,2538419700,387344809,0,4,objarray.jl,16,16,1.12.0-DEV.153
15009683017,7259501734,4796106082,2463228936,627980648,0,5,objarray.jl,16,16,1.12.0-DEV.153
14395034173,6339092824,4553225432,1785643512,593012684,0,5,objarray.jl,16,16,1.12.0-DEV.153
15442787864,7859056343,5232987835,2625872469,569059867,0,5,objarray.jl,16,16,1.12.0-DEV.153
14477199362,7049759071,4630264711,2419362254,217449661,0,4,objarray.jl,16,16,1.12.0-DEV.153
16095472267,8015560501,4963893935,3051509885,682529755,0,5,objarray.jl,16,16,1.12.0-DEV.153
14729949789,7117549452,4631548093,2485866555,480862575,0,4,objarray.jl,16,16,1.12.0-DEV.153
15987409057,7947564482,4872713157,3074698771,559846664,0,5,objarray.jl,16,16,1.12.0-DEV.153
15835618062,7991614436,4908194861,3083247795,489440448,0,5,objarray.jl,16,16,1.12.0-DEV.153
14995593936,7219893502,4732801669,2486934468,543627134,0,5,objarray.jl,16,16,1.12.0-DEV.153
14382652617,6952148365,4778197869,2173820828,605097108,0,4,objarray.jl,16,16,1.12.0-DEV.153
15194617428,7239603184,4756053231,2483372016,718249239,0,5,objarray.jl,16,16,1.12.0-DEV.153
14483232252,7246004885,5024269740,2221603166,471668705,0,4,objarray.jl,16,16,1.12.0-DEV.153
15036614568,7583027367,4969916285,2612985839,491792822,0,4,objarray.jl,16,16,1.12.0-DEV.153
15137002647,7734815055,5122719534,2611963414,402351445,0,4,objarray.jl,16,16,1.12.0-DEV.153
14197701182,5958721694,4223996038,1734590384,550744941,0,5,objarray.jl,16,16,1.12.0-DEV.153
15373496593,7718515149,5084872475,2633509271,613403940,0,4,objarray.jl,16,16,1.12.0-DEV.153
14807626395,7340220198,4801318884,2538693873,551272318,0,4,objarray.jl,16,16,1.12.0-DEV.153
16241891866,7966603058,4877831543,3088636940,274084843,0,4,objarray.jl,16,16,1.12.0-DEV.153
15114544587,7612307525,5020529832,2591634777,532290285,0,4,objarray.jl,16,16,1.12.0-DEV.153
16362009604,8026717536,4938419101,3088157647,432277464,0,4,objarray.jl,16,16,1.12.0-DEV.153
14630525996,6966618828,4552889452,2413591856,534944445,0,4,objarray.jl,16,16,1.12.0-DEV.153
8894225645,6478817623,4958169352,1520305398,8821693,0,11,tree_immutable.jl,16,1,1.12.0-DEV.153
8166476779,6011743081,4496536293,1514889492,8460717,0,10,tree_immutable.jl,16,1,1.12.0-DEV.153
9574193074,7397769088,5617416269,1779989492,5734175,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
8343856432,6032564108,4534382989,1497835119,266485309,0,11,tree_immutable.jl,16,1,1.12.0-DEV.153
8329924506,6075689090,4563089331,1512254024,22425329,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
9674093954,7558300731,5827941795,1729944077,2994597,0,13,tree_immutable.jl,16,1,1.12.0-DEV.153
8917985839,6826657014,5246836008,1579445353,10464791,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
8884746967,6712311187,5074089156,1637855108,3441229,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
9733840041,7621227352,5894085531,1726746199,2944474,0,13,tree_immutable.jl,16,1,1.12.0-DEV.153
8420505781,6251596052,4723888423,1527374107,20366589,0,11,tree_immutable.jl,16,1,1.12.0-DEV.153
9373255643,7165914982,5489019446,1676519372,4967979,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
8817567372,6375648867,4799407363,1575870484,64723850,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
9410383717,7148574284,5451711519,1696503201,7278670,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
8151104748,6080630389,4573832336,1506501871,233359256,0,10,tree_immutable.jl,16,1,1.12.0-DEV.153
8834600729,6460979397,4835799452,1624818994,31881556,0,12,tree_immutable.jl,16,1,1.12.0-DEV.153
